Ticker,Annualized Return,Annualized Volatility,Sharpe Ratio
AAPL,31.740671885822895,31.29867891271374,1.0141217772910414
MSFT,26.252338167307094,29.308790428997327,0.895715510024383
NVDA,62.468812240022075,52.155023697180795,1.1977525425493918
