Date,AAPL,MSFT,NVDA
2019-01-03,-10.492454148227184,-3.7481894046205397,-6.231911345267198
2019-01-04,4.180332675754856,4.546034816837687,6.209904992000009
2019-01-07,-0.22284682417295434,0.127435993435765,5.158675461175181
2019-01-08,1.8883868742430336,0.7224532462929766,-2.521040804452502
2019-01-09,1.683910795242241,1.419818338886273,1.947576568707501
2019-01-10,0.31908014796638934,-0.6446309294480852,1.841524300884133
2019-01-11,-0.9866263833514669,-0.7751874094381818,2.4486317753863722
2019-01-14,-1.5151446604193781,-0.7322545458861595,1.075945992972625
2019-01-15,2.0260099169071575,2.859283338046521,-0.379583485685298
2019-01-16,1.2142453099818755,0.35169985980106344,-0.6896559965356829
2019-01-17,0.592031085872295,0.699771902956012,1.9165003861065788
2019-01-18,0.6140572748738865,1.487213419818508,3.376306441076064
2019-01-22,-2.270157429572408,-1.9026979391597525,-5.339832952363484
2019-01-23,0.40357902431524,0.969947261658295,0.34890849242046396
2019-01-24,-0.7957420398937005,-0.47909964657867277,5.56913336916576
2019-01-25,3.2599277854746105,0.9092202756051158,1.4528882906618568
2019-01-28,-0.9297227864896821,-1.9694221740135676,-14.878464367509572
2019-01-29,-1.0419077096968832,-2.05757813794344,-4.755918431041576
2019-01-30,6.610120151988126,3.2871358026089466,4.305659375032058
2019-01-31,0.7175485176585792,-1.8500760410146981,4.52519727164062
2019-02-01,0.0480352596509999,-1.5925899683796239,0.6794181495027539
2019-02-04,2.800938880778989,2.8392294077817395,3.028364240206121
2019-02-05,1.6964481422608604,1.3899729315839926,0.5148592938287118
2019-02-06,0.034437093746579765,-1.116093185998325,2.013598348299186
2019-02-07,-1.9121183196134575,-0.7193623032149901,-3.7152219509792026
2019-02-08,0.1174393192213299,0.3792733370842527,0.5074396937634998
2019-02-11,-0.5767364159889492,-0.398240405153668,-1.1676093547606663
2019-02-12,0.8580050550725721,1.5461694990587873,3.1720931056680834
2019-02-13,-0.4163324746436551,-0.07487640982076917,1.1248358471963167
2019-02-14,0.3636787810601181,0.08421869647745864,1.0734882147424911
2019-02-15,-0.2227508136854708,1.227252800273559,1.802071573438308
2019-02-19,0.2988211200662996,-0.046217879152797285,-0.44587871041585303
2019-02-20,0.641460132925317,-0.5212922490760639,1.2119775470980279
2019-02-21,-0.5654289848744554,2.0872538400573264,-1.7689322797456413
2019-02-22,1.1103478039219108,1.4157710761128979,2.1717705262783378
2019-02-25,0.7258152258783931,0.5571353809968864,-0.3145814500385728
2019-02-26,0.057395796971828714,0.6876971187864784,-1.0070151437076935
2019-02-27,0.30927439309836197,-0.16927595941073473,-1.081559075912235
2019-02-28,-0.9884243838683067,-0.12488280757829615,-0.6397344277371573
2019-03-01,1.0455919254696557,0.44530395403508644,1.4096984182532515
2019-03-04,0.5017046211460241,-0.2401906787205515,0.21071162551991257
2019-03-05,-0.18217257564039316,-0.5001036125159155,-0.16596582880784516
2019-03-06,-0.5770345935122756,0.04473411800357779,-2.8974336052797947
2019-03-07,-1.1642108856864943,-1.2244447109417769,-1.8519606928209789
2019-03-08,0.23740785996242963,0.1086393872421717,0.92031028840291
2019-03-11,3.4055475561085755,2.0776250059467625,6.7380507494681465
2019-03-12,1.1172892107871,0.6977273613323857,0.8527729234108076
2019-03-13,0.4412227119558727,0.7715389516775332,3.684654494911717
2019-03-14,1.1055277287535021,0.07854894709833855,-1.831420598675743
2019-03-15,1.2924303280772553,1.145365716762661,2.534654935923019
2019-03-18,1.0156796062600961,1.421962039805432,-0.507732878780066
2019-03-19,-0.7956257891899812,0.0680399826249625,3.9232014898336507
2019-03-20,0.8700682265635238,-0.11055918421483532,-0.7483146006933289
2019-03-21,3.6168136976859953,2.2714754003574793,5.325818457714868
2019-03-22,-2.092589788468641,-2.6722096315615285,-3.5638887537686665
2019-03-25,-1.2164677339618464,0.519800325014954,-2.118073998904408
2019-03-26,-1.0385321100867462,0.21226605302445664,1.7624688257453531
2019-03-27,0.8953861697459637,-0.9715560030206898,-0.20941061055755328
2019-03-28,0.13254736843131976,0.13690955567115956,0.42400935939053497
2019-03-29,0.6496599459358846,0.8600675074154087,1.2948748173591043
2019-04-01,0.676808170047083,0.9115616287252243,1.5034181920377532
2019-04-02,1.44324239454643,0.14270720453763425,0.3942256943989791
2019-04-03,0.6831383735412381,0.6522971491713888,3.0248278761215595
2019-04-04,0.17390228845853584,-0.509759358951442,-0.19105591368695882
2019-04-05,0.6671751838722229,0.4430423440203328,1.4187930891775749
2019-04-08,1.561383792186521,0.03338772273895893,0.43892867633147464
2019-04-09,-0.3003328095896303,-0.5434609831944394,-1.3279276275927603
2019-04-10,0.5598527718774918,0.7600075988577589,1.4894301291001468
2019-04-11,-0.8359157050843782,0.11639565156623291,-0.29196583418432526
2019-04-12,-0.040208539198092495,0.5139293324382851,-0.8019550996432857
2019-04-15,0.1808593221225497,0.08266381830467068,-2.8343750298453463
2019-04-16,0.010023467019879079,-0.2315868197131709,1.8825341980458286
2019-04-17,1.9286056953324262,0.8246152127821269,-0.4900229960258772
2019-04-18,0.35873648422574383,1.3054004613715808,-0.5299776894582853
2019-04-22,0.32808776698776226,0.3156129226600271,1.158020779368774
2019-04-23,1.4320309753434988,1.3483384248625445,1.16058519404163
2019-04-24,-0.1543407081923269,-0.3433804080367371,0.26187441891274643
2019-04-25,-0.9116680649408925,3.2580708050959375,-2.253606337685599
2019-04-26,-0.47852618814729025,0.5713443844417374,-4.8338520930803455
2019-04-29,0.15162345732338517,-0.09244129140127404,0.6938876302589889
2019-04-30,-1.9443969205834528,0.6375886094759377,0.9269353656685273
2019-05-01,4.791891413221042,-2.104704799030419,-0.293193945118361
2019-05-02,-0.6529116176316064,-1.3145037127927688,1.4958830921071802
2019-05-03,1.2354701445757403,2.1089611170226896,-0.09829820464473402
2019-05-06,-1.5562990116319957,-0.5835361121067908,-1.7417511362032747
2019-05-07,-2.7327277265025947,-2.073645403374371,-3.819607298199687
2019-05-08,0.019710867215685525,-0.007948362123428424,0.46683309796434463
2019-05-09,-1.0802133245223535,-0.007987739566611791,-2.1679955629188523
2019-05-10,-1.3950363224493514,1.2904496005143196,-0.8082715531087173
2019-05-13,-5.987692186079359,-3.0184253106273236,-6.339381543963489
2019-05-14,1.5706500682820608,1.1125551904453743,2.2404171393223047
2019-05-15,1.190793802303057,1.3983736835965772,-1.5297887829721921
2019-05-16,-0.44094913004904995,2.282906361016126,0.3815074812432905
2019-05-17,-0.5698235290992008,-0.6692546086947444,-2.311267139341637
2019-05-20,-3.176922886092078,-1.4550445529907214,-3.101337050685354
2019-05-21,1.8989651828073224,0.5372785293354504,2.1577842112882775
2019-05-22,-2.0683836757371723,0.6049432729663567,-1.861696319346214
2019-05-23,-1.7217028003530377,-1.1739372016159215,-3.2588167226266727
2019-05-24,-0.3848234170595011,0.04755333758029888,-1.483946869435993
2019-05-28,-0.41434063689721695,-0.06339240957050034,-1.2617851303024668
2019-05-29,-0.4780581151705961,-0.971746932814849,-2.1081785735858505
2019-05-30,0.5173540625513401,0.63032572936323,-0.7662038178411452
2019-05-31,-1.8281761140649215,-1.6439190077023509,-2.658894739564213
2019-06-03,-1.0161733138207836,-3.1540082938500738,-1.2479628272235759
2019-06-04,3.593055180669947,2.7326822215848674,6.664814654158921
2019-06-05,1.6014637296268202,2.1447245243109134,-1.2100947472181427
2019-06-06,1.4574810010067494,1.5691444300160566,1.754058777213166
2019-06-07,2.6268901147958394,2.7623191082898133,1.189185248423995
2019-06-10,1.2698644544026505,0.9090987272053341,1.9937330916588454
2019-06-11,1.1513177446032319,-0.3778045860020673,1.5509280606445193
2019-06-12,-0.3187879512474517,-0.4628326085495448,-3.0647274729892193
2019-06-13,-0.02058155892221184,0.6292554406173797,1.3992074070661888
2019-06-14,-0.7289024632387999,0.0981846891378732,-2.471969336046403
2019-06-17,0.5949000514052081,0.30153201321798423,0.26927461001224345
2019-06-18,2.3246291134366346,1.723900231351156,5.271260327621906
2019-06-19,-0.2927247177520507,0.391346060834495,0.1568623247319625
2019-06-20,0.8003569606509187,0.9242986009482164,0.6379775533666111
2019-06-21,-0.3415163284874465,0.01454997027134201,-1.5301499309138265
2019-06-24,-0.10066787661378686,0.5896701097748166,0.5912884466669042
2019-06-25,-1.527340187904035,-3.208113818165595,-0.7759686415297046
2019-06-26,2.139822297696253,0.37401555980913836,5.008461388065445
2019-06-27,-0.030002937233184705,0.16413266350317107,2.4622495645917573
2019-06-28,-0.915395174756213,-0.14169588860681567,0.6107460230101446
2019-07-01,1.8174451404464824,1.27575185068926,1.1743422441337408
2019-07-02,0.5837733798701985,0.6611275308024268,-2.3996346478201502
2019-07-03,0.8252880640765246,0.6422423460723765,0.32002691741731043
2019-07-05,-0.0881289552544099,-0.2913988975616974,-1.5605012054924505
2019-07-08,-2.0829237904840463,-0.07299438592669397,-1.9027715677415988
2019-07-09,0.6080781211587171,-0.3657022976273547,0.0635847071926278
2019-07-10,0.9840053221746796,1.0134200581129449,1.7330383566522032
2019-07-11,-0.7308832884550054,0.3981879304736369,3.8124220345665516
2019-07-12,0.7653226778177966,0.36064364129014914,0.7967163914104514
2019-07-15,0.9351265200218648,0.0,-0.2030706091181119
2019-07-16,-0.34658845457204634,-1.31894596797208,-0.1136578019581081
2019-07-17,-0.5639167144063341,-0.5926189731881624,1.5617981112631045
2019-07-18,1.12955053821498,0.10998411870309195,0.2765829912907106
2019-07-19,-1.5040144386064351,0.14651273742248716,-1.0277010068470194
2019-07-22,2.2596916142937444,1.3160783141784458,1.6953387001031617
2019-07-23,0.7787439828620445,0.6193810113237194,2.5017395169429926
2019-07-24,-0.08144217772097341,1.0213847597699135,1.6933983283940104
2019-07-25,-0.7938828893682545,-0.377371433806012,-2.99990872963148
2019-07-26,0.3471919242651679,0.8169958995843826,0.9700690703827654
2019-07-29,0.9295362043928297,-0.21957637130660626,-0.1429117016596895
2019-07-30,-0.43016801376364566,-0.4833174976879972,0.3597081443414764
2019-07-31,2.019904052769288,-2.9500715381813865,-3.91136707914915
2019-08-01,-2.187670160033867,1.3049914553216742,-2.2780120584293377
2019-08-02,-2.1385127477509553,-0.8438240182802031,-2.2876286303993028
2019-08-05,-5.376776201099303,-3.4858650451049793,-6.669580218150554
2019-08-06,1.8753338777693918,1.858407281989067,1.0292272207307707
2019-08-07,1.0302164099826876,0.4370959624164052,1.0057610922906655
2019-08-08,2.1816029717773238,2.6335507920731973,2.8001240585268916
2019-08-09,-0.827436058366502,-0.8532652119403792,-2.611848383700146
2019-08-12,-0.25408150712914546,-1.4040433948288307,-1.786519213626793
2019-08-13,4.1476240432936535,2.048291709346585,2.9920987251556284
2019-08-14,-3.0216988279796264,-3.057696302815191,-3.9074773409904235
2019-08-15,-0.4993799181267227,-0.22417614616793077,-0.8700165694747729
2019-08-16,2.332039986684593,1.8161351178394778,7.0018400852275615
2019-08-19,1.8472571369357993,1.660998479371062,6.795612772291444
2019-08-20,0.004744699399711665,-0.8343498537579739,-1.7186114924737441
2019-08-21,1.0780277864170142,1.1085261211194142,1.9817750911850083
2019-08-22,-0.08467914427837603,-0.7303840116562593,0.14590578899394338
2019-08-23,-4.732291848128801,-3.238124300009347,-5.415831584772776
2019-08-26,1.8821233219220543,1.5325542193761676,1.8360851688716096
2019-08-27,-1.1348242003505282,0.21387495582240978,-2.230838083498143
2019-08-28,0.6688102498834061,-0.13267728338295087,-0.26018402129191714
2019-08-29,1.6790038366584281,1.8708585956635444,3.522367358473044
2019-08-30,-0.12924215016663249,-0.18842101948437967,0.30497393488933644
2019-09-03,-1.4670805509894438,-1.3289706539435917,-2.0140732643746393
2019-09-04,1.6824065768004572,1.1619832691260368,2.7575144808682626
2019-09-05,1.9363006700024141,1.743066465973067,6.303371719258704
2019-09-06,-0.009381981825375307,-0.6806546907765757,-0.6082727285805396
2019-09-09,0.42581773272248213,-1.142376021928443,1.0301967675274293
2019-09-10,1.1743740548801256,-1.0526582043483357,1.4738712915904708
2019-09-11,3.1300190477765835,0.0293758485807819,0.6258241559356795
2019-09-12,-0.22388198216280425,1.0232823557675514,-0.032538931537162856
2019-09-13,-1.964586877714199,-0.14552692411962811,-1.2725009598891297
2019-09-16,0.5243444152581329,-0.7235673888465511,-0.9554132383352448
2019-09-17,0.36311718568448165,0.7745405495935984,0.4760789003374519
2019-09-18,0.9335821494153536,0.8190866182984359,-0.6038125453467937
2019-09-19,-0.8158204908995048,1.8241598340858391,-1.7034977712259622
2019-09-20,-1.4725981922109037,-1.1621782203390856,-2.4312581526122097
2019-09-23,0.45366443095377784,-0.21537715577248318,1.237328421549155
2019-09-24,-0.47663793362653284,-1.2729897763985394,-1.3300494915120025
2019-09-25,1.5272500444162378,1.4309598862466952,3.2504114217157647
2019-09-26,-0.5171104566797311,0.1290849369647299,-0.5006331037089755
2019-09-27,-0.48777109018730375,-1.3055845396601542,-3.197040223804541
2019-09-30,2.326256587526472,0.9394333944910334,1.3359058867305893
2019-10-01,0.2764510140722671,-1.4198308933086137,-0.04018649318646509
2019-10-02,-2.5387561018098572,-1.7812783833465042,-0.5532775528188602
2019-10-03,0.8458720513920545,1.203261934643038,4.668552281712902
2019-10-04,2.7646276431074663,1.3411787785020657,0.3633497301330085
2019-10-07,0.02199451611336166,-0.7266620649161458,1.2885818217984844
2019-10-08,-1.1784068665961507,-1.0631359164718996,-3.9279042425701785
2019-10-09,1.16519817685,1.8766338706932173,1.9444993881082715
2019-10-10,1.3388471578193075,0.6201674815893734,1.2756710635236814
2019-10-11,2.625076542977691,0.41609297733975636,1.6042751142765839
2019-10-14,-0.1440609095656679,-0.09311398211856158,0.28992331380799335
2019-10-15,-0.23345188221622054,1.437143516942596,5.140854130007692
2019-10-16,-0.4044980139235779,-0.822768317734505,-1.1060611426728013
2019-10-17,0.38751102670266224,-0.5140826940750475,0.041205696009573925
2019-10-18,0.479132031997913,-1.6456523364397604,-1.9752459729916332
2019-10-21,1.719407242213052,0.7395175110088823,2.856592331199054
2019-10-22,-0.22892965368015578,-1.4992496195039149,-0.20425007885271304
2019-10-23,1.3329664042688938,0.6359164228454909,-0.2662063354383753
2019-10-24,0.1643410133664946,1.9482692613796722,0.9031794157745879
2019-10-25,1.2241038403788616,0.5629526611212273,3.8270708923460885
2019-10-28,0.9967277052826823,2.4288407822457874,1.0940679873869643
2019-10-29,-2.339964385237822,-0.9476521023474771,-1.88926769186946
2019-10-30,-0.01233398773192164,1.2385143083515742,0.039437371392128044
